"","influenza_av","influenza_bar","influenza_clo","influenza_lat","influenza_res","influenza_dec","influenza_dif","influenza_geo","influenza_la","influenza_lev","influenza_lin","influenza_lob","influenza_mar","influenza_rad","influenza_eig","influenza_sub","influenza_bet","influenza_ecc","influenza_deg","influenza_auth","influenza_hub"
"1503",3.78484631879914,9.44287063267233e-05,9.44287063267233e-05,773.666666666667,231.78125,231.78125,288,327,576,-0.993055555555556,738.207365439093,1,5.42405002197975e-05,3.21494992846924,0.667947616237332,78001279332811648,0,6,1,0.000467543969379403,0.000467543969379403
"1504",3.55968548963545,0.000100401606425703,0.000100401606425703,851.15,289.625,289.625,614,633,1230,-0.972151269242072,784.901204819277,2,0.000107421075079941,3.44027181688126,0.330617289223395,879968637956456960,0.00010433527222272,5,2,0.00157038159048413,0.00157038159048413
"1505",3.77483917083631,9.46790380609733e-05,9.46790380609733e-05,778.95,235.90625,235.90625,313,351,626,-0.993610223642173,740.164362810074,1,5.42159685875106e-05,3.22496423462089,0.523160353273386,53343310019090304,0,6,1,0.000386644269231439,0.000386644269231439
"1506",3.47319513938528,0.000102901831652603,0.000102901831652603,881.4,312.3125,312.3125,845,754,1692,-0.989878228032648,804.447005556699,2,0.000108580874075885,3.52682403433476,0.340730798250103,1223508121887252736,4.74095611071757e-05,5,2,0.00185171876024114,0.00185171876024114
"1507",4.00643316654753,8.92060660124889e-05,8.92060660124889e-05,713.25,188.046875,188.046875,82,116,164,-0.975609756097561,697.378768956289,1,5.30299425177882e-05,2.99320457796853,0.513046844246682,3957055173674221,0,6,1,0.000105307099474433,0.000105307099474433
"1508",3.77483917083631,9.46790380609733e-05,9.46790380609733e-05,778.95,235.90625,235.90625,313,351,626,-0.993610223642173,740.164362810074,1,5.42159685875085e-05,3.22496423462089,0.523160353273387,53343310019090304,0,6,1,0.000386644269231439,0.000386644269231439
"1509",4.09935668334525,8.71839581517001e-05,8.71839581517001e-05,694.216666666667,175.015625,175.015625,34,64,68,-0.941176470588235,681.570706190061,1,5.13621552760231e-05,2.90021459227468,0.170145848035137,627307767077986,0,6,1,4.19287514950995e-05,4.19287514950995e-05
"1510",4.05218012866333,8.81989768918681e-05,8.81989768918681e-05,705.683333333333,183.125,183.125,71,97,142,-0.971830985915493,689.505732933498,1,5.30103523439905e-05,2.94742489270386,0.413341166868709,1308286002464840,0,6,1,6.05512266640268e-05,6.05512266640268e-05
"1511",3.77483917083631,9.46790380609733e-05,9.46790380609733e-05,778.95,235.90625,235.90625,313,351,626,-0.993610223642173,740.164362810074,1,5.42159685875059e-05,3.22496423462089,0.523160353273388,53343310019090304,0,6,1,0.000386644269231439,0.000386644269231439
"1512",2.91279485346676,0.000122699386503067,0.000122699386503067,1079.66666666667,460.25,460.25,3392,1532,6840,-0.952610212280049,959.216687116564,8,0.000434540274773273,4.0876251788269,-0.554822856269372,48245041113155051520,0.000527630618035551,4,8,0.0116278103220237,0.0116278103220237
"1513",3.56969263759828,0.000100120144173008,0.000100120144173008,847.933333333333,287.234375,287.234375,685,620,1372,-0.988268642953501,782.700841009211,2,0.000108501981962583,3.43025751072961,0.370776274806597,423090094515787648,3.88556596345081e-05,6,2,0.00108890007133241,0.00108890007133241
"1514",2.84846318799142,0.000125470514429109,0.000125470514429109,1102.58333333333,477.3125,477.3125,3998,1621,8068,-0.944405652073261,980.880301129235,9,0.000488740932575897,4.15200286123033,-0.385862989171692,68706563878830391296,0.000924647678504564,4,9,0.0138762051834544,0.0138762051834544
"1515",3.70693352394568,9.64134207481681e-05,9.64134207481682e-05,799.116666666667,250.71875,250.71875,385,428,770,-0.994805194805195,753.723100655611,1,5.4300661288751e-05,3.29291845493562,0.713454662003186,161469420152376160,0,5,1,0.000672692739201057,0.000672692739201057
"1516",3.93423874195854,9.0843023255814e-05,9.0843023255814e-05,726.266666666667,196.671875,196.671875,109,145,218,-0.981651376146789,710.175872093023,1,5.37907741738951e-05,3.06545064377682,0.979419070119584,23798499383221996,0,6,1,0.000258253600503488,0.000258253600503488
"1517",3.3445318084346,0.000106860440265014,0.000106860440265014,926.7,346.15625,346.15625,1162,933,2330,-0.983635882822245,835.393887582817,3,0.000162806940455507,3.65557939914163,0.0839999561810408,1984624796915624960,0.00015637141599412,5,3,0.00235836382630974,0.00235836382630974
